id_cliente,nome_cliente,sobrenome_cliente,data_nascimento,sexo,email_cliente,aceita_receber_newsletter,celular_cliente,whatsapp,aceita_receber_mensagens,fixo_cliente,logradouro,numero,bairro,cep,estado
589,Judy,Pawden,11/8/1978,Agender,jpawdengc@prnewswire.com,true,545-794-0626,false,false,266-822-9676,John Wall,549,,,Viseu
590,Barnard,Ghelardoni,11/7/1970,Male,bghelardonigd@linkedin.com,false,610-375-7287,false,false,979-858-8825,Thierer,9740,,,Lisboa
591,Maxie,Jaffrey,5/12/1946,Female,mjaffreyge@privacy.gov.au,false,139-718-6346,true,true,715-535-4248,Westport,2,,,
592,Adeline,Beckett,10/15/1980,Female,abeckettgf@weebly.com,false,327-450-7901,true,true,194-659-5294,3rd,1104,New South Wales,1235,
593,Kristofor,Barbrick,7/3/1939,Male,kbarbrickgg@networksolutions.com,false,413-620-0573,true,true,294-236-3358,Stephen,4,,,Provincie Drenthe
594,Von,Fanshaw,11/18/1988,Male,vfanshawgh@ask.com,false,510-702-9750,true,false,592-500-7998,Walton,78746,,,
595,Bobette,Grealish,11/15/1946,Female,bgrealishgi@umich.edu,true,982-467-3971,true,true,187-363-0148,Petterle,09707,,,
596,Yorgos,Climpson,11/10/1975,Male,yclimpsongj@nasa.gov,false,683-333-1364,true,false,809-197-1526,Superior,84,,147 00,
597,Ara,Houlahan,11/20/1964,Male,ahoulahangk@123-reg.co.uk,true,725-275-3313,false,false,487-930-2601,Hallows,8268,,,
598,Katha,Macauley,10/8/1984,Agender,kmacauleygl@eepurl.com,true,691-707-7546,false,false,236-381-0888,Bonner,9,,,
599,Nanette,Holsey,1/30/1937,Female,nholseygm@slideshare.net,false,241-520-6854,false,true,840-962-3255,Vidon,47,,,Jönköping
600,Dion,Sweating,4/21/1983,Male,dsweatinggn@vk.com,false,917-402-0775,false,true,787-763-8420,Hintze,8,,10801,
601,Kerwin,Bolsover,11/8/1992,Male,kbolsovergo@seesaa.net,false,765-732-8586,true,true,755-484-8224,Monica,252,,,
602,Karylin,Ocklin,12/6/1967,Female,kocklingp@yahoo.com,false,136-935-6878,true,true,133-335-1899,South,0,,,
603,Anthea,Jaycock,2/11/1986,Female,ajaycockgq@economist.com,true,247-291-2666,false,false,955-456-7601,Forest Dale,28,,,
604,Rafaellle,Dawkins,1/2/1961,Male,rdawkinsgr@studiopress.com,false,726-869-8366,true,true,322-738-0905,Clyde Gallagher,108,,,
605,Aube,Petrecz,9/24/1982,Male,apetreczgs@wikia.com,true,658-760-2316,true,true,621-314-5354,Logan,8,,,
606,Courtenay,Hubner,12/28/1940,Agender,chubnergt@auda.org.au,false,389-826-0218,true,true,412-873-1572,Heath,0,,,
607,Anders,Whereat,10/13/1965,Male,awhereatgu@accuweather.com,true,913-366-9270,true,false,365-455-8612,Blackbird,15,,052848,Östergötland
608,Elonore,Karadzas,11/23/1964,Female,ekaradzasgv@geocities.com,true,171-790-9458,false,true,761-641-3912,Vernon,69064,,979-1543,Stockholm
609,Wilt,Antuoni,3/9/1958,Male,wantuonigw@ca.gov,true,885-117-7748,false,false,687-260-9565,Sullivan,1933,,443543,
610,Ravi,Halpin,5/21/1958,Male,rhalpingx@hp.com,false,367-965-4401,false,false,132-482-8699,Forster,19315,Västra Götaland,666 32,Kanton Bern
611,Juieta,Ivanshintsev,4/12/1964,Female,jivanshintsevgy@google.com.hk,false,708-194-5660,true,false,767-586-7319,Doe Crossing,1209,,,Île-de-France
612,Garald,McMichael,11/20/1950,Male,gmcmichaelgz@google.cn,false,655-390-8133,false,false,378-711-5698,Kingsford,5617,,,
613,Alyss,Daoust,6/9/1962,Female,adaousth0@jalbum.net,true,966-931-1241,true,false,429-431-0634,Sugar,4505,,,Andalucia
614,Marnia,Chew,11/2/1965,Female,mchewh1@vimeo.com,true,997-630-3312,true,true,484-854-1201,Lakewood Gardens,7147,,,
615,Alfie,Callum,6/28/1940,Female,acallumh2@friendfeed.com,true,100-575-1322,false,false,354-587-3147,Linden,2922,,18-105,
616,Cymbre,Lambrick,9/17/1938,Female,clambrickh3@angelfire.com,false,292-671-9426,true,false,875-739-7973,Bluejay,657,,,
617,Gene,Warbeys,7/11/1935,Male,gwarbeysh4@purevolume.com,false,738-177-9746,false,false,276-410-9776,Elmside,35096,,,Skåne
618,Taber,Varney,8/30/1959,Male,tvarneyh5@w3.org,false,425-270-8066,false,false,919-156-9668,Carey,4,,,
619,Gregor,Wheeler,7/30/1945,Male,gwheelerh6@elpais.com,true,568-778-7444,false,true,872-713-8506,Homewood,6,,,
620,Missy,Kerr,5/15/1977,Female,mkerrh7@webnode.com,false,932-400-6159,true,false,624-448-9177,Hermina,29391,,9609,Santarém
621,Tedmund,Ironmonger,6/24/1984,Male,tironmongerh8@woothemes.com,true,565-279-5004,false,false,472-672-4852,Goodland,44,,999-1413,
622,Leela,Fellona,11/1/1962,Female,lfellonah9@cbsnews.com,true,468-572-4265,false,false,296-663-9482,Forest Run,7,,188507,
623,Cyndy,Doogan,5/1/1939,Female,cdooganha@mashable.com,false,810-747-8155,true,true,824-592-9918,Riverside,769,,601389,Hordaland
624,Anatollo,Grimme,10/7/1957,Male,agrimmehb@yelp.com,true,499-320-5762,true,true,118-315-2750,Crownhardt,8224,,696 65,
625,Dotti,Bulter,4/2/1985,Female,dbulterhc@issuu.com,false,930-323-4407,true,true,460-466-6237,Londonderry,59125,,49-100,
626,Wolfie,Jakoub,6/28/1953,Bigender,wjakoubhd@infoseek.co.jp,true,977-367-4017,true,true,312-621-9144,Melby,9185,,,
627,Tobye,Liell,5/28/1970,Female,tliellhe@oaic.gov.au,false,955-144-5985,false,true,681-221-0084,Buhler,897,,,
628,Christian,Puttrell,6/13/1954,Male,cputtrellhf@miibeian.gov.cn,false,254-165-6771,true,false,409-449-3734,Sherman,17,,,
629,George,McLagan,1/20/1941,Male,gmclaganhg@squidoo.com,false,842-470-1701,true,true,511-873-1306,Bartillon,42,,653226,Braga
630,Merrily,Knill,1/7/1969,Female,mknillhh@alexa.com,true,804-434-3436,false,true,251-215-3309,Superior,698,Virginia,23203,
631,Ellerey,Stairmond,12/27/1992,Male,estairmondhi@wikimedia.org,false,414-905-5384,true,false,351-928-4088,Portage,2231,,93800-000,
632,Garey,Smees,3/18/1965,Male,gsmeeshj@wikipedia.org,false,846-291-1021,true,true,707-353-8584,Valley Edge,017,Porto,4785-228,
633,Thom,Picopp,3/24/1986,Male,tpicopphk@microsoft.com,true,298-835-6094,false,true,417-806-0863,Clarendon,4,,35588-000,
634,Gerome,Cattermull,7/18/1974,Male,gcattermullhl@etsy.com,false,185-363-8218,true,true,943-653-2583,Fair Oaks,9028,,,
635,Shayne,McCullum,12/4/1937,Female,smccullumhm@fc2.com,true,844-842-3029,false,false,258-758-2211,Vernon,12,,,Santarém
636,Bay,Pitkeathly,3/16/1936,Male,bpitkeathlyhn@vkontakte.ru,false,861-666-7987,true,false,762-176-2388,Swallow,26,,,
637,Constantine,McEwan,7/21/1948,Male,cmcewanho@theguardian.com,true,639-258-2392,true,true,949-387-0876,Doe Crossing,81,Ontario,J1S,
638,Tedman,Sinnat,10/17/1935,Male,tsinnathp@salon.com,false,599-127-2271,false,true,713-475-7974,Troy,5,,814018,Texas
639,Bradly,Rubinowitsch,10/1/1960,Male,brubinowitschhq@comsenz.com,false,772-391-6327,true,true,636-857-4501,Petterle,85915,,,
640,Katy,Grute,9/20/1939,Female,kgrutehr@biblegateway.com,true,272-227-6422,false,false,875-868-3036,Arapahoe,4913,,,Porto
641,Kristofor,Dowson,2/4/1939,Male,kdowsonhs@earthlink.net,true,230-110-1274,true,false,309-875-3908,Kipling,71271,,,
642,Moyra,Skein,11/3/1983,Genderfluid,mskeinht@hugedomains.com,false,313-382-6293,true,true,866-422-7483,Algoma,82,Michigan,48232,
643,Mendy,Eberdt,12/24/1966,Male,meberdthu@booking.com,true,413-637-6865,false,true,955-807-7233,Thompson,76,Porto,4620-620,
644,Perren,Monery,4/23/1935,Male,pmoneryhv@china.com.cn,false,740-637-0883,false,false,153-786-0285,Springview,40750,Ohio,43240,
645,Lorant,Dolman,1/31/1956,Male,ldolmanhw@slashdot.org,false,316-153-8800,true,true,465-581-0335,Ramsey,6277,,10270,
646,Nancie,Aldrick,5/1/1940,Female,naldrickhx@naver.com,false,535-968-3122,false,false,791-561-0463,Harper,444,,,
647,Alfie,Tomeo,1/31/1960,Male,atomeohy@histats.com,false,425-899-8230,false,false,615-895-5403,Brickson Park,3747,,16-120,Newfoundland and Labrador
648,Garvy,Methringham,7/3/1981,Male,gmethringhamhz@patch.com,true,904-651-4540,true,true,928-218-8357,Canary,15634,,59570-000,
649,Sollie,Trethewey,3/20/1977,Male,stretheweyi0@ftc.gov,false,864-615-5154,true,false,805-607-6409,Roth,1,,,
650,Geoffrey,Easbie,2/27/1984,Male,geasbiei1@yahoo.com,true,438-253-7408,false,false,888-883-0339,Caliangt,598,,,
651,Rici,Joerning,2/8/1998,Female,rjoerningi2@oaic.gov.au,true,760-908-1189,false,true,765-790-7136,Clyde Gallagher,54580,Örebro,691 21,
652,Vassily,Lodford,3/29/1944,Male,vlodfordi3@scribd.com,false,359-851-1656,true,false,192-387-2153,Esch,9,,2729,
653,Fanny,Ghirardi,7/28/1971,Female,fghirardii4@spiegel.de,false,400-780-5681,false,true,189-157-3927,Barby,7471,Ostfold,1513,Dalarna
654,Silvana,Louw,11/7/1953,Female,slouwi5@hhs.gov,false,838-484-1588,false,true,940-403-1796,Hansons,5159,,,Värmland
655,Faun,Kellie,5/22/1961,Female,fkelliei6@unicef.org,true,681-855-8403,false,false,461-939-9052,Kingsford,1,,75400-000,
656,Bethanne,Stapleton,10/13/1960,Female,bstapletoni7@ning.com,false,257-897-3202,false,true,139-858-8183,Jackson,892,,,
657,Rodolphe,Filtness,1/29/1990,Male,rfiltnessi8@github.io,false,917-451-9417,false,false,172-329-2890,Mallard,9332,,2422,
658,Gladys,Dauby,8/25/1991,Female,gdaubyi9@51.la,true,613-424-7509,true,false,635-468-1133,Troy,80,,,
659,Tarah,Dillistone,11/12/1983,Female,tdillistoneia@sina.com.cn,false,126-474-1219,false,false,141-997-3567,Briar Crest,42,,4158,
660,Daniel,Birts,12/15/1979,Male,dbirtsib@google.com.hk,true,845-706-3637,true,true,699-750-6652,Arrowood,88,,,
661,Uriel,Hassewell,8/22/1967,Male,uhassewellic@posterous.com,true,816-981-3429,true,true,896-545-9242,Muir,8337,,669-1417,
662,Claybourne,Dei,4/18/1993,Male,cdeiid@dailymotion.com,true,569-292-6990,false,true,651-156-8769,Northland,021,,2402,
663,Laura,Keep,8/9/1963,Female,lkeepie@tamu.edu,true,945-356-8444,false,false,145-809-7982,Anderson,15817,,,
664,Randall,Birden,1/8/1994,Male,rbirdenif@reddit.com,false,226-355-0467,false,true,254-707-7315,Oak Valley,5,,,Texas
665,D'arcy,Tremblet,4/8/1962,Male,dtrembletig@is.gd,false,566-977-6362,false,true,117-846-1406,Banding,55849,Braga,4705-656,
666,Pammi,Jagels,2/8/1943,Female,pjagelsih@eepurl.com,false,823-769-7223,false,true,492-433-1552,Anderson,049,Vestfold,3230,
667,Flor,Haliday,6/17/1994,Female,fhalidayii@unicef.org,false,996-488-9889,false,false,394-576-8302,East,8,Franche-Comté,39104 CEDEX,
668,Sigismund,Dansie,12/4/1966,Male,sdansieij@miitbeian.gov.cn,false,626-440-8951,false,false,538-290-7126,Surrey,90,,,
669,Ina,Gosling,11/29/1937,Female,igoslingik@addthis.com,false,228-652-5263,true,true,927-941-8964,Green,37522,,83120,
670,Tobi,Reely,7/1/1990,Female,treelyil@accuweather.com,false,755-713-3358,true,true,912-327-5310,Walton,61151,,,
671,Kassi,Lynes,7/26/1994,Female,klynesim@smugmug.com,false,136-307-7924,false,false,661-992-4513,Gerald,0,Leiria,3280-011,
672,Newton,Pont,10/2/1960,Male,npontin@ucoz.com,true,455-665-5147,false,true,736-114-8007,Northwestern,901,,99-150,
673,Adria,Werndly,7/9/1972,Female,awerndlyio@businesswire.com,false,220-705-9228,true,false,244-281-2133,Karstens,3814,,47170,
674,Denice,Tampin,8/30/1958,Female,dtampinip@gov.uk,false,229-669-8640,true,false,940-160-9352,Florence,943,,,
675,Joseph,Bonanno,1/25/1974,Male,jbonannoiq@wordpress.org,false,612-231-6797,false,false,507-738-0483,Chinook,3611,Minnesota,55458,
676,Justina,Clemont,2/6/1981,Female,jclemontir@gov.uk,true,986-129-3621,false,false,847-582-2362,Evergreen,56,,,Île-de-France
677,Cristiano,Lovie,2/12/1999,Male,clovieis@wikia.com,false,610-141-1318,true,true,414-977-5163,Main,22,,9201,
678,Lon,Garmanson,1/12/1954,Male,lgarmansonit@opensource.org,true,144-370-7306,false,true,160-379-8662,Esker,42,,,
679,Raoul,Keysel,11/4/1947,Male,rkeyseliu@domainmarket.com,false,213-509-4019,false,true,482-123-2678,Pearson,4,California,90189,
680,Gradey,Beardsworth,1/7/1980,Male,gbeardsworthiv@delicious.com,false,829-303-6254,false,false,981-128-3358,Debs,7414,,,
681,Elsworth,Akehurst,6/15/1941,Male,eakehurstiw@delicious.com,false,211-584-3152,true,true,175-207-0977,Valley Edge,51,,,
682,Yettie,Revening,4/3/1963,Female,yreveningix@reference.com,true,252-351-7330,true,false,167-140-6702,Huxley,93,,,
683,Murdoch,Crannell,7/27/2000,Male,mcrannelliy@t-online.de,true,732-906-1739,false,false,687-101-3831,Manitowish,0,,,
684,Minny,Caroline,9/8/1960,Female,mcarolineiz@mozilla.com,false,576-722-6740,true,true,430-288-5073,Corben,251,,,
685,Carole,Yuryshev,9/1/1958,Female,cyuryshevj0@xing.com,false,938-772-7232,false,false,350-626-2602,Jenna,349,,38-315,
686,Elwin,Weald,7/10/1978,Male,ewealdj1@hexun.com,true,725-546-8671,true,true,543-799-3110,Dennis,5,,,
687,Bord,Blythin,6/8/1998,Male,bblythinj2@google.fr,false,699-883-8319,true,true,685-855-5399,Jackson,5273,,,
688,Cary,Dorrington,11/1/1961,Genderqueer,cdorringtonj3@hud.gov,false,207-641-1616,true,true,160-545-5873,Lawn,931,,,
689,Nelie,De Marchi,2/26/1988,Female,ndemarchij4@youtube.com,true,431-273-1227,true,false,280-223-6137,Pepper Wood,3791,,,
690,Hamnet,Swannack,7/17/1954,Male,hswannackj5@usa.gov,true,430-750-4823,false,true,717-427-6726,Redwing,35,,,
691,Debbie,Dench,10/14/1970,Female,ddenchj6@harvard.edu,true,501-627-0625,false,false,505-265-9645,Stang,32255,,,New Mexico
692,Rodolphe,Treweek,10/25/1962,Male,rtreweekj7@chicagotribune.com,true,123-570-3623,true,true,592-654-6458,Anderson,9276,,,
693,Christel,Duddy,12/23/1947,Female,cduddyj8@wordpress.org,true,125-102-0231,false,true,531-183-7398,Bay,4,,,
694,Tuesday,Mendel,12/12/1975,Female,tmendelj9@fda.gov,false,530-387-6982,true,false,953-233-8878,Prairie Rose,472,,356723,
695,Melody,Witchell,10/3/1953,Female,mwitchellja@yolasite.com,false,863-770-6180,true,true,945-711-1167,Old Shore,674,Florida,33805,
696,Allin,Meco,7/10/1989,Male,amecojb@plala.or.jp,false,337-640-0999,false,false,567-455-4488,Jana,21,,35588-000,
697,Brock,MacTrustrie,11/11/1962,Male,bmactrustriejc@github.com,true,151-406-5458,true,false,903-988-6053,Raven,94112,,,Québec
698,Ellissa,Piggin,9/22/1974,Female,epigginjd@yandex.ru,false,275-877-1543,false,true,298-432-3301,Evergreen,00248,,,
699,Taryn,Timoney,5/5/1970,Female,ttimoneyje@linkedin.com,false,505-365-5196,false,false,951-379-2456,Express,10739,Lisboa,2580-466,
700,Dorelle,Gowan,6/4/1948,Agender,dgowanjf@uiuc.edu,false,791-165-3428,false,true,403-427-0830,Steensland,1,,,
701,Porter,Zavittieri,3/8/1995,Male,pzavittierijg@exblog.jp,true,233-848-7927,true,true,666-549-5744,Anzinger,2,,10800,
702,Dionisio,Brislen,3/31/1944,Male,dbrislenjh@sitemeter.com,true,312-852-2081,true,true,561-153-2419,Bowman,1879,,88100-000,
703,Gerrie,Workman,10/2/1957,Male,gworkmanji@sfgate.com,true,230-275-3682,true,true,262-704-5051,1st,98,,,Wisconsin
704,Trumann,Revie,3/23/1992,Male,treviejj@flavors.me,true,729-147-8078,true,false,978-891-3104,Twin Pines,01,,,
705,York,Harteley,1/13/1966,Male,yharteleyjk@ycombinator.com,true,547-103-9657,false,true,823-614-7347,Caliangt,3067,,,
706,Rozalin,Brookwell,7/13/1944,Female,rbrookwelljl@infoseek.co.jp,false,973-729-5684,false,true,884-599-0018,Westerfield,5,,,Île-de-France
707,Emily,Sanpere,3/21/1980,Female,esanperejm@elpais.com,true,818-441-3290,true,true,294-192-6562,Mayer,9150,,427030,
708,Lucias,Mattiussi,3/10/1944,Male,lmattiussijn@npr.org,false,823-452-9826,true,false,972-190-7066,Derek,41,,273 03,
709,Flor,Ladson,3/27/1962,Female,fladsonjo@4shared.com,true,740-479-4657,false,false,184-761-6117,Starling,5,,,
710,Louisa,Haime,12/6/1985,Agender,lhaimejp@twitpic.com,true,647-416-9243,false,false,415-960-9357,Jay,79,,,
711,Cobby,Pride,12/7/1948,Male,cpridejq@homestead.com,true,324-783-2991,true,false,452-231-6202,Glendale,6717,,4448,
712,Bailie,Gaitskill,1/6/1946,Male,bgaitskilljr@arizona.edu,false,594-562-4196,false,true,882-155-8075,Pine View,1349,,,
713,Cecily,Brauns,11/15/1945,Female,cbraunsjs@flavors.me,false,856-340-4995,true,false,376-417-5344,Hayes,76333,,,
714,Anita,Dyball,12/2/1965,Female,adyballjt@printfriendly.com,false,236-281-5220,true,true,251-808-6450,Cody,455,,,Provence-Alpes-Côte d'Azur
715,Eric,Alvarez,7/1/1964,Male,ealvarezju@deliciousdays.com,true,332-912-4926,true,false,632-907-2167,Linden,7,,0918,
716,Ange,Gorthy,11/10/1957,Male,agorthyjv@marketwatch.com,false,610-711-9951,false,true,800-571-5394,Mcguire,4679,Veracruz Llave,93816,
717,Britni,Allmond,8/11/1951,Female,ballmondjw@google.cn,true,358-200-4400,true,true,464-831-4843,Esker,4401,,,
718,Reggie,Showering,10/5/1995,Male,rshoweringjx@wordpress.org,false,879-860-4597,true,false,677-566-0941,Muir,5122,,,Veracruz Llave
719,Egan,Brody,5/14/1946,Male,ebrodyjy@ft.com,false,246-995-5023,false,false,745-178-0053,Ilene,938,,,
720,Oralie,Pennetta,9/23/1994,Female,opennettajz@google.com.au,true,621-781-4709,false,true,660-940-6331,Linden,9,,,
721,Alwin,Adamik,9/13/1954,Male,aadamikk0@weebly.com,false,302-900-4217,false,false,788-299-5987,Maryland,6,,,Ceuta
722,Derward,Mundford,7/6/1943,Male,dmundfordk1@youtu.be,false,513-725-3270,true,false,792-219-2206,Farmco,96464,Rhône-Alpes,74154 CEDEX,
723,Lawry,Pillman,9/25/1957,Male,lpillmank2@alexa.com,true,687-988-1316,true,false,663-710-8309,Kennedy,532,,58-521,
724,Garrett,Rispen,4/5/1990,Bigender,grispenk3@nps.gov,false,201-791-8321,false,true,264-940-1295,Fair Oaks,7,,,
725,Aveline,Thurner,1/18/1995,Bigender,athurnerk4@virginia.edu,true,983-942-7096,true,true,905-247-6844,Graceland,6342,Braga,4750-402,
726,Levey,Metrick,11/3/1985,Male,lmetrickk5@ifeng.com,false,638-721-6826,true,true,752-216-2645,Old Gate,061,,747 15,
727,Hayden,MacAree,11/5/1965,Male,hmacareek6@wikispaces.com,true,661-921-4343,true,false,344-863-5703,Sunnyside,049,,K67,
728,Pyotr,Whittier,2/12/1987,Male,pwhittierk7@chron.com,false,568-643-5735,true,true,843-620-4640,South,3074,,430 01,
729,Aylmer,Shermore,4/16/1986,Male,ashermorek8@weather.com,false,373-543-1544,false,true,296-108-5639,Pine View,146,Québec,J6W,
730,Mora,Oosthout de Vree,7/11/1993,Female,moosthoutdevreek9@nsw.gov.au,true,360-695-4337,false,false,105-207-6683,Oak Valley,83010,,15370-000,
731,Brucie,Reucastle,2/8/1943,Male,breucastleka@wunderground.com,true,518-515-5614,true,false,527-776-0477,Pierstorff,5810,,,
732,Marni,Caustick,2/13/1970,Female,mcaustickkb@telegraph.co.uk,false,619-513-9413,false,false,535-762-7644,Portage,15,California,92170,
733,Candis,Bahl,12/9/1970,Female,cbahlkc@amazon.co.uk,false,117-347-8627,true,true,416-918-1059,Dixon,8,,,
734,Olive,Berndtssen,10/6/1950,Female,oberndtssenkd@chicagotribune.com,true,235-720-9977,false,true,744-202-8827,Butternut,76,Lisboa,2710-257,
735,Barbette,Kingsworth,2/2/1940,Female,bkingsworthke@nba.com,false,542-383-9816,false,false,596-273-8631,Pond,8789,,188732,
736,Jesse,Maryan,4/15/1958,Genderfluid,jmaryankf@spiegel.de,true,955-872-4950,true,true,695-955-5576,Cody,88992,,,
737,Shelba,Rozec,1/19/1969,Female,srozeckg@princeton.edu,true,476-795-8320,true,false,698-110-9512,Bartelt,92649,,,
738,Paolo,Gumme,2/15/1992,Male,pgummekh@instagram.com,false,760-444-2491,false,false,301-961-9723,Boyd,6795,Morelos,62984,
739,Aleta,Moffett,3/18/1997,Female,amoffettki@theglobeandmail.com,true,197-921-0811,true,false,350-569-6221,Fuller,332,,7745,
740,Borg,Djurevic,5/18/1967,Male,bdjurevickj@prlog.org,true,355-117-0815,true,false,402-647-9764,Menomonie,42676,,,
741,Purcell,Brient,11/5/1937,Male,pbrientkk@devhub.com,true,414-894-5091,true,true,240-688-9904,Fuller,91763,,,Västernorrland
742,Bearnard,Southerton,6/3/1954,Male,bsouthertonkl@walmart.com,false,688-770-1829,true,false,229-677-6923,Vernon,5,,,
743,Stafford,Bollin,7/31/1982,Male,sbollinkm@feedburner.com,true,350-802-8035,false,false,353-966-6033,Village,62,,7509,
744,Brit,Farrimond,12/18/1941,Male,bfarrimondkn@stumbleupon.com,true,954-989-3391,false,false,669-115-8372,Killdeer,686,,,
745,Pasquale,Caillou,12/27/1943,Male,pcaillouko@comcast.net,true,739-423-9549,false,true,526-860-1372,Parkside,7,,11305,
746,Julianna,Roft,12/24/1998,Female,jroftkp@patch.com,false,433-206-4928,true,true,249-713-3049,Leroy,30693,,,
747,Milton,Davio,4/20/1975,Male,mdaviokq@toplist.cz,false,525-748-4475,true,false,260-983-3677,Sherman,42,,,
748,Golda,Mattecot,7/9/1952,Female,gmattecotkr@ebay.co.uk,true,936-488-9625,false,true,782-632-2355,Badeau,9,Stockholm,181 41,
749,Joel,Potier,11/15/1953,Male,jpotierks@purevolume.com,false,903-909-8377,false,false,498-247-6348,Dayton,703,,,
750,Sibby,Whanstall,9/11/1967,Genderqueer,swhanstallkt@reference.com,true,212-734-0865,false,true,489-820-6572,Burrows,2,,,
751,Philly,Zorzini,9/21/1952,Female,pzorziniku@cpanel.net,true,993-978-7868,false,false,800-426-1317,Northfield,89181,,,Guarda
752,Brietta,Crissil,8/10/1950,Polygender,bcrissilkv@webs.com,false,917-858-2737,true,true,145-857-8853,Hoard,3,,353145,
753,Gwen,Handman,11/27/1940,Female,ghandmankw@narod.ru,true,393-442-8645,false,true,388-663-3370,Roth,69,,,Provence-Alpes-Côte d'Azur
754,Griffy,Lomansey,9/12/1982,Male,glomanseykx@jigsy.com,true,117-762-8234,true,false,355-713-1005,Stephen,28772,England,BD23,
755,Bevvy,Baccus,5/26/1950,Female,bbaccusky@unesco.org,true,492-502-4059,true,true,756-141-6626,Dixon,77573,,3515,
756,Irita,Aldin,3/21/1988,Female,ialdinkz@dmoz.org,false,468-228-2061,false,false,901-510-3437,Oxford,42796,,,Lisboa
757,Florina,Taylour,3/10/1946,Agender,ftaylourl0@mlb.com,true,987-133-0570,false,false,447-459-7218,Gerald,6,,783 47,
758,Jacqueline,Gewer,3/2/1989,Female,jgewerl1@howstuffworks.com,false,304-621-8692,true,false,905-242-9927,Crowley,6638,,373 72,
759,Kathi,Endle,12/20/1978,Female,kendlel2@t-online.de,true,249-432-5074,false,true,966-170-3637,Cottonwood,2936,,93-524,
760,Bax,Cella,4/30/1941,Male,bcellal3@blog.com,true,237-159-0450,false,true,599-499-4822,Sachtjen,6,Lisboa,2565-245,
761,Harald,Wittke,8/13/1941,Male,hwittkel4@wikispaces.com,false,673-467-0040,true,false,659-923-1462,Moland,5197,,55620-000,
762,Ernestine,Rarity,5/24/1981,Female,erarityl5@vkontakte.ru,true,404-399-4221,false,true,861-428-3432,Blaine,90890,,40504,
763,Alphonso,Hillborne,6/22/1993,Male,ahillbornel6@blogtalkradio.com,true,375-992-1906,false,false,356-652-5000,Fieldstone,3577,Porto,4485-367,
764,Hatty,Ferro,12/23/1975,Female,hferrol7@blogs.com,true,465-651-3034,true,false,391-344-2863,Waywood,9189,,612090,
765,Tabby,Wibberley,3/9/1967,Female,twibberleyl8@bloomberg.com,true,298-974-9625,false,true,524-812-7753,Dottie,44629,,88160-000,
766,Olly,Paddell,5/16/1976,Female,opaddelll9@sfgate.com,false,299-192-3276,false,true,266-245-2829,Sommers,70348,Guerrero,40800,
767,Free,Sheasby,6/14/1966,Male,fsheasbyla@si.edu,false,415-587-2413,false,true,606-228-1964,Shasta,50,,,
768,Arly,Tatford,6/6/1981,Agender,atatfordlb@goodreads.com,false,270-188-3902,false,true,646-104-8740,South,26,Lisboa,2780-005,
769,Joni,Durnin,12/28/1989,Female,jdurninlc@free.fr,false,388-551-7548,true,true,549-566-2192,Manitowish,35,,,
770,Lyndsey,Hawgood,3/9/1985,Female,lhawgoodld@a8.net,false,613-841-8740,false,false,615-906-6252,Dapin,4029,,,
771,Lucita,Yearsley,9/29/1989,Non-binary,lyearsleyle@mayoclinic.com,true,364-165-1948,true,false,409-635-7840,Dennis,595,,,
772,Otis,Haythornthwaite,5/7/1988,Male,ohaythornthwaitelf@vk.com,true,641-697-2711,true,true,317-455-1068,Springs,36402,,13840-000,
773,Luther,Shadfourth,5/26/1963,Bigender,lshadfourthlg@shinystat.com,false,631-167-4851,true,false,398-296-5415,Dorton,3,,399778,
774,Inge,Brotherick,3/18/1969,Female,ibrothericklh@uol.com.br,true,627-496-7910,false,true,525-993-7677,Miller,02,,10140,
775,Truman,Seater,2/4/1975,Male,tseaterli@cnbc.com,false,229-439-4282,true,true,181-322-2454,Dexter,9395,Ilha de São Jorge,9800-226,
776,Romonda,Brocks,9/18/1941,Female,rbrockslj@webmd.com,true,537-483-3160,true,true,666-826-8199,Anderson,527,,,
777,Ignatius,Boshere,10/12/1943,Male,ibosherelk@google.it,false,670-601-2809,false,true,194-259-2362,Manley,14,,,
778,Iorgo,Anstis,1/18/1965,Male,ianstisll@miibeian.gov.cn,false,521-656-3450,true,false,422-800-8556,Sage,3005,,452200,
779,Tansy,Saura,2/4/1950,Bigender,tsauralm@europa.eu,false,702-535-8109,true,true,940-396-5120,Chinook,1,,,
780,Herrick,Manach,6/8/1992,Male,hmanachln@simplemachines.org,true,390-600-7493,true,false,649-185-7098,Brentwood,231,Rhône-Alpes,69441 CEDEX 03,
781,Helenelizabeth,Exrol,8/21/1938,Female,hexrollo@rambler.ru,true,717-128-5345,false,true,105-844-4759,Heffernan,939,,671945,
782,Saloma,Jowitt,8/29/1997,Female,sjowittlp@exblog.jp,true,787-296-8582,false,false,270-345-9010,Arrowood,30,,,
783,Lucien,Tenant,11/15/1985,Male,ltenantlq@trellian.com,true,625-917-0062,false,true,291-249-3724,Farwell,8181,,6600,
784,Fara,Dewar,12/31/1999,Female,fdewarlr@jimdo.com,false,519-680-2924,false,true,836-637-4125,Kings,15,,6417,
785,Rycca,Fakeley,10/20/1988,Female,rfakeleyls@google.es,true,675-496-3002,false,false,744-699-1840,Packers,24710,,8331,
786,Mathilda,Sibbering,3/28/1976,Female,msibberinglt@shinystat.com,false,324-305-7832,true,true,811-405-0044,New Castle,27591,,350 02,
